14;0.0001;2.5e-07;0.0015;3333.3333333333335;4.0;5.0;3.717649262272796
15;0.00030000000000000003;1.5e-07;0.0018000000000000002;2499.9999999999995;8.0;4.5;6.805695207805919
16;0.00030000000000000003;1.5e-07;0.0017000000000000001;2647.0588235294117;8.0;4.5;5.974941384530544
17;0.0006000000000000001;1.4e-07;0.002;2250.0;9.0;4.5;5.942168936991896
18;0.00030000000000000003;1.8e-07;0.0013000000000000002;2692.307692307692;7.0;3.5;5.864728282457442
19;0.00030000000000000003;1.8e-07;0.0012000000000000001;2916.6666666666665;7.0;3.5;5.279665487577753
20;0.0004;2e-07;0.0019;1842.1052631578948;6.0;3.5;4.931622595797035
21;0.0001;2.9000000000000003e-07;0.001;3500.0;4.0;3.5;10.439390963471961
22;0.0001;2.9000000000000003e-07;0.0009000000000000001;3888.8888888888887;4.0;3.5;9.902385263848982
23;0.0001;2.9000000000000003e-07;0.0008;4375.0;4.0;3.5;10.17740756924462
24;0.0001;2.8e-07;0.0009000000000000001;4999.999999999999;4.0;4.5;9.665948008965282
25;0.0001;2.9000000000000003e-07;0.0008;4375.0;4.0;3.5;9.245702491711237
26;0.0002;2.2e-07;0.0012000000000000001;3749.9999999999995;5.0;4.5;14.478646222725448
27;0.0009000000000000001;1.2000000000000002e-07;0.002;2750.0;10.0;5.5;19.10959127963313
28;0.0009000000000000001;1.2000000000000002e-07;0.002;2750.0;10.0;5.5;17.69186594402342
29;0.00030000000000000003;1.2000000000000002e-07;0.0007;8571.42857142857;10.0;6.0;17.70984495806214
30;0.0007;1.2000000000000002e-07;0.0016;3437.5;10.0;5.5;17.524667435562037
31;0.001;1.1e-07;0.002;3000.0;11.0;6.0;15.855840352098763
32;0.0004;1.6e-07;0.0015;3333.3333333333335;7.0;5.0;16.10499750281727
33;0.0002;1.5e-07;0.0006000000000000001;7499.999999999999;8.0;4.5;15.145082673517809
34;0.0002;1.5e-07;0.0006000000000000001;7499.999999999999;8.0;4.5;15.897200736982727
35;0.0002;1.5e-07;0.0006000000000000001;7499.999999999999;8.0;4.5;14.744552705315444
36;0.0002;1.5e-07;0.0006000000000000001;7499.999999999999;8.0;4.5;14.877190209268615
37;0.0002;1.5e-07;0.0006000000000000001;7499.999999999999;8.0;4.5;13.944242432574857
38;0.0002;1.5e-07;0.0006000000000000001;7499.999999999999;8.0;4.5;12.673670617869051
39;0.00030000000000000003;2.2e-07;0.0018000000000000002;2499.9999999999995;5.0;4.5;13.079419216544771
40;0.00030000000000000003;2.2e-07;0.0018000000000000002;2499.9999999999995;5.0;4.5;12.73836776475586
41;0.00030000000000000003;2.2e-07;0.0018000000000000002;2499.9999999999995;5.0;4.5;11.971635884724893
42;0.00030000000000000003;2.2e-07;0.0017000000000000001;2647.0588235294117;5.0;4.5;12.477455114522073
43;0.0002;2.3e-07;0.0012000000000000001;2916.6666666666665;5.0;3.5;12.758050318050204
44;0.0002;2.3e-07;0.0012000000000000001;2916.6666666666665;5.0;3.5;12.85588378327308
45;0.0002;1.4e-07;0.0007;10714.285714285714;8.0;7.5;15.438694939758237
46;0.0002;1.4e-07;0.0007;10714.285714285714;8.0;7.5;14.11851149745576
47;0.0002;1.4e-07;0.0007;10714.285714285714;8.0;7.5;13.297549070507962
48;0.0002;1.4e-07;0.0007;10714.285714285714;8.0;7.5;13.723843000728237
49;0.0002;1.9e-07;0.001;4000.0;6.0;4.0;30.22696300200885
50;0.00030000000000000003;1.5e-07;0.0013000000000000002;5769.230769230769;7.0;7.5;43.9280511029784
51;0.00030000000000000003;1.5e-07;0.0013000000000000002;5769.230769230769;7.0;7.5;46.374773975311605
52;0.00030000000000000003;1.5e-07;0.0013000000000000002;5769.230769230769;7.0;7.5;43.38844083754853
53;0.00030000000000000003;1.5e-07;0.0013000000000000002;5769.230769230769;7.0;7.5;41.13041556070162
54;0.00030000000000000003;1.5e-07;0.0013000000000000002;5769.230769230769;7;7.5;38.75906800366268
